file_id,filename,video_id,size_bytes,exercise,participant,angle,variation,gender,angle_name,variation_name,exercise_name,quality_score,judge_scores,n_judges,has_score,participant_num,split,cv_fold
11738053,E05_P10_AF_VML_GF.mp4,E05_P10_AF_VML_GF,15815146,E05,P10,F,ML,F,front,medium_light,Circumduction,97.61904762,"[100.0, 92.8571, 100.0]",3,True,10,train,0
11738003,E05_P10_AF_VO_GF.mp4,E05_P10_AF_VO_GF,19560365,E05,P10,F,O,F,front,occlusion,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,10,train,0
11771760,E05_P10_AL_VFL_GF.mp4,E05_P10_AL_VFL_GF,75185965,E05,P10,L,FL,F,left,full_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,10,train,0
11771744,E05_P10_AL_VLL_GF.mp4,E05_P10_AL_VLL_GF,56885090,E05,P10,L,LL,F,left,low_light,Circumduction,97.61904762,"[100.0, 92.8571, 100.0]",3,True,10,train,0
11771720,E05_P10_AL_VML_GF.mp4,E05_P10_AL_VML_GF,61217167,E05,P10,L,ML,F,left,medium_light,Circumduction,97.61904762,"[100.0, 92.8571, 100.0]",3,True,10,train,0
11771721,E05_P10_AL_VO_GF.mp4,E05_P10_AL_VO_GF,60908046,E05,P10,L,O,F,left,occlusion,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,10,train,0
11771755,E05_P10_AR_VFL_GF.mp4,E05_P10_AR_VFL_GF,20550748,E05,P10,R,FL,F,right,full_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,10,train,0
11771756,E05_P10_AR_VLL_GF.mp4,E05_P10_AR_VLL_GF,23330001,E05,P10,R,LL,F,right,low_light,Circumduction,97.61904762,"[100.0, 92.8571, 100.0]",3,True,10,train,0
11771711,E05_P10_AR_VO_GF.mp4,E05_P10_AR_VO_GF,26400333,E05,P10,R,O,F,right,occlusion,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,10,train,0
11771748,E05_P11_AF_VFL_GF.mp4,E05_P11_AF_VFL_GF,32184624,E05,P11,F,FL,F,front,full_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11771731,E05_P11_AF_VLL_GF.mp4,E05_P11_AF_VLL_GF,70751189,E05,P11,F,LL,F,front,low_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11771719,E05_P11_AF_VML_GF.mp4,E05_P11_AF_VML_GF,29379165,E05,P11,F,ML,F,front,medium_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11771736,E05_P11_AF_VO_GF.mp4,E05_P11_AF_VO_GF,33994565,E05,P11,F,O,F,front,occlusion,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11771764,E05_P11_AL_VFL_GF.mp4,E05_P11_AL_VFL_GF,79974686,E05,P11,L,FL,F,left,full_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11771714,E05_P11_AL_VLL_GF.mp4,E05_P11_AL_VLL_GF,72856268,E05,P11,L,LL,F,left,low_light,Circumduction,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,11,test,-1
11771735,E05_P11_AL_VML_GF.mp4,E05_P11_AL_VML_GF,70091832,E05,P11,L,ML,F,left,medium_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11771718,E05_P11_AL_VO_GF.mp4,E05_P11_AL_VO_GF,72043737,E05,P11,L,O,F,left,occlusion,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11738006,E05_P11_AR_VFL_GF.mp4,E05_P11_AR_VFL_GF,13125152,E05,P11,R,FL,F,right,full_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11738095,E05_P11_AR_VLL_GF.mp4,E05_P11_AR_VLL_GF,20088718,E05,P11,R,LL,F,right,low_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11738035,E05_P11_AR_VML_GF.mp4,E05_P11_AR_VML_GF,10681436,E05,P11,R,ML,F,right,medium_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11771749,E05_P11_AR_VO_GF.mp4,E05_P11_AR_VO_GF,23040993,E05,P11,R,O,F,right,occlusion,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,11,test,-1
11771741,E05_P12_AF_VFL_GF.mp4,E05_P12_AF_VFL_GF,31371239,E05,P12,F,FL,F,front,full_light,Circumduction,80.47619048,"[82.8571, 82.8571, 75.7143]",3,True,12,train,2
11771733,E05_P12_AF_VLL_GF.mp4,E05_P12_AF_VLL_GF,60835475,E05,P12,F,LL,F,front,low_light,Circumduction,81.9047619,"[84.2857, 84.2857, 77.1429]",3,True,12,train,2
11771750,E05_P12_AF_VML_GF.mp4,E05_P12_AF_VML_GF,26770869,E05,P12,F,ML,F,front,medium_light,Circumduction,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,12,train,2
11771737,E05_P12_AF_VO_GF.mp4,E05_P12_AF_VO_GF,26742154,E05,P12,F,O,F,front,occlusion,Circumduction,95.23809524,"[100.0, 100.0, 85.7143]",3,True,12,train,2
11771728,E05_P12_AL_VFL_GF.mp4,E05_P12_AL_VFL_GF,78711865,E05,P12,L,FL,F,left,full_light,Circumduction,81.9047619,"[84.2857, 84.2857, 77.1429]",3,True,12,train,2
11771738,E05_P12_AL_VLL_GF.mp4,E05_P12_AL_VLL_GF,60904801,E05,P12,L,LL,F,left,low_light,Circumduction,81.9047619,"[84.2857, 84.2857, 77.1429]",3,True,12,train,2
11771746,E05_P12_AL_VML_GF.mp4,E05_P12_AL_VML_GF,65175261,E05,P12,L,ML,F,left,medium_light,Circumduction,82.85714286,"[82.8571, 82.8571, 82.8571]",3,True,12,train,2
11771707,E05_P12_AL_VO_GF.mp4,E05_P12_AL_VO_GF,63262706,E05,P12,L,O,F,left,occlusion,Circumduction,95.23809524,"[100.0, 100.0, 85.7143]",3,True,12,train,2
11738104,E05_P12_AR_VFL_GF.mp4,E05_P12_AR_VFL_GF,12576057,E05,P12,R,FL,F,right,full_light,Circumduction,97.61904762,"[100.0, 100.0, 92.8571]",3,True,12,train,2
11738000,E05_P12_AR_VLL_GF.mp4,E05_P12_AR_VLL_GF,12559658,E05,P12,R,LL,F,right,low_light,Circumduction,97.61904762,"[100.0, 100.0, 92.8571]",3,True,12,train,2
11738068,E05_P12_AR_VML_GF.mp4,E05_P12_AR_VML_GF,12182799,E05,P12,R,ML,F,right,medium_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,12,train,2
11738074,E05_P12_AR_VO_GF.mp4,E05_P12_AR_VO_GF,20189283,E05,P12,R,O,F,right,occlusion,Circumduction,95.23809524,"[100.0, 100.0, 85.7143]",3,True,12,train,2
11771729,E05_P13_AF_VFL_GF.mp4,E05_P13_AF_VFL_GF,34448974,E05,P13,F,FL,F,front,full_light,Circumduction,92.85714286,"[92.8571, 92.8571, 92.8571]",3,True,13,train,2
11771757,E05_P13_AF_VHJ_GF.mp4,E05_P13_AF_VHJ_GF,36073292,E05,P13,F,HJ,F,front,high_jitter,Circumduction,95.23809524,"[100.0, 92.8571, 92.8571]",3,True,13,train,2
11738112,E05_P13_AF_VLJ_GF.mp4,E05_P13_AF_VLJ_GF,19638463,E05,P13,F,LJ,F,front,low_jitter,Circumduction,95.23809524,"[100.0, 92.8571, 92.8571]",3,True,13,train,2
11771766,E05_P13_AF_VLL_GF.mp4,E05_P13_AF_VLL_GF,27926094,E05,P13,F,LL,F,front,low_light,Circumduction,92.85714286,"[100.0, 92.8571, 85.7143]",3,True,13,train,2
11771716,E05_P13_AF_VML_GF.mp4,E05_P13_AF_VML_GF,33470320,E05,P13,F,ML,F,front,medium_light,Circumduction,73.80952381,"[78.5714, 71.4286, 71.4286]",3,True,13,train,2
11771727,E05_P13_AF_VO_GF.mp4,E05_P13_AF_VO_GF,25964893,E05,P13,F,O,F,front,occlusion,Circumduction,95.23809524,"[92.8571, 92.8571, 100.0]",3,True,13,train,2
11771765,E05_P13_AL_VFL_GF.mp4,E05_P13_AL_VFL_GF,73472268,E05,P13,L,FL,F,left,full_light,Circumduction,92.85714286,"[92.8571, 92.8571, 92.8571]",3,True,13,train,2
11771759,E05_P13_AL_VHJ_GF.mp4,E05_P13_AL_VHJ_GF,66941090,E05,P13,L,HJ,F,left,high_jitter,Circumduction,95.23809524,"[100.0, 92.8571, 92.8571]",3,True,13,train,2
11771747,E05_P13_AL_VLJ_GF.mp4,E05_P13_AL_VLJ_GF,54308225,E05,P13,L,LJ,F,left,low_jitter,Circumduction,95.23809524,"[100.0, 92.8571, 92.8571]",3,True,13,train,2
11771768,E05_P13_AL_VLL_GF.mp4,E05_P13_AL_VLL_GF,61855108,E05,P13,L,LL,F,left,low_light,Circumduction,92.85714286,"[100.0, 92.8571, 85.7143]",3,True,13,train,2
11771730,E05_P13_AL_VML_GF.mp4,E05_P13_AL_VML_GF,68438541,E05,P13,L,ML,F,left,medium_light,Circumduction,95.23809524,"[100.0, 92.8571, 92.8571]",3,True,13,train,2
11771709,E05_P13_AL_VO_GF.mp4,E05_P13_AL_VO_GF,67101349,E05,P13,L,O,F,left,occlusion,Circumduction,95.23809524,"[92.8571, 92.8571, 100.0]",3,True,13,train,2
11771710,E05_P13_AR_VFL_GF.mp4,E05_P13_AR_VFL_GF,26625322,E05,P13,R,FL,F,right,full_light,Circumduction,92.85714286,"[92.8571, 92.8571, 92.8571]",3,True,13,train,2
11771758,E05_P13_AR_VHJ_GF.mp4,E05_P13_AR_VHJ_GF,80219915,E05,P13,R,HJ,F,right,high_jitter,Circumduction,95.23809524,"[100.0, 92.8571, 92.8571]",3,True,13,train,2
11771745,E05_P13_AR_VLJ_GF.mp4,E05_P13_AR_VLJ_GF,25852094,E05,P13,R,LJ,F,right,low_jitter,Circumduction,95.23809524,"[100.0, 92.8571, 92.8571]",3,True,13,train,2
11771722,E05_P13_AR_VLL_GF.mp4,E05_P13_AR_VLL_GF,58907996,E05,P13,R,LL,F,right,low_light,Circumduction,92.85714286,"[100.0, 92.8571, 85.7143]",3,True,13,train,2
11771713,E05_P13_AR_VML_GF.mp4,E05_P13_AR_VML_GF,53676809,E05,P13,R,ML,F,right,medium_light,Circumduction,78.0952381,"[82.8571, 75.7143, 75.7143]",3,True,13,train,2
11771732,E05_P13_AR_VO_GF.mp4,E05_P13_AR_VO_GF,21963130,E05,P13,R,O,F,right,occlusion,Circumduction,79.52380952,"[77.1429, 77.1429, 84.2857]",3,True,13,train,2
11771838,E05_P14_AF_VFL_GF.mp4,E05_P14_AF_VFL_GF,30917573,E05,P14,F,FL,F,front,full_light,Circumduction,63.33333333,"[72.8571, 58.5714, 58.5714]",3,True,14,train,4
11737950,E05_P14_AF_VLJ_GF.mp4,E05_P14_AF_VLJ_GF,18886398,E05,P14,F,LJ,F,front,low_jitter,Circumduction,76.19047619,"[78.5714, 78.5714, 71.4286]",3,True,14,train,4
11771850,E05_P14_AF_VLL_GF.mp4,E05_P14_AF_VLL_GF,62065733,E05,P14,F,LL,F,front,low_light,Circumduction,72.85714286,"[80.0, 72.8571, 65.7143]",3,True,14,train,4
11771821,E05_P14_AF_VML_GF.mp4,E05_P14_AF_VML_GF,28590092,E05,P14,F,ML,F,front,medium_light,Circumduction,63.33333333,"[65.7143, 65.7143, 58.5714]",3,True,14,train,4
11771841,E05_P14_AL_VFL_GF.mp4,E05_P14_AL_VFL_GF,63370740,E05,P14,L,FL,F,left,full_light,Circumduction,64.76190476,"[74.2857, 60.0, 60.0]",3,True,14,train,4
11771860,E05_P14_AL_VLJ_GF.mp4,E05_P14_AL_VLJ_GF,58383050,E05,P14,L,LJ,F,left,low_jitter,Circumduction,81.9047619,"[84.2857, 84.2857, 77.1429]",3,True,14,train,4
11771837,E05_P14_AL_VLL_GF.mp4,E05_P14_AL_VLL_GF,62855525,E05,P14,L,LL,F,left,low_light,Circumduction,74.28571429,"[81.4286, 74.2857, 67.1429]",3,True,14,train,4
11771846,E05_P14_AL_VML_GF.mp4,E05_P14_AL_VML_GF,58301923,E05,P14,L,ML,F,left,medium_light,Circumduction,73.33333333,"[75.7143, 75.7143, 68.5714]",3,True,14,train,4
11771810,E05_P14_AR_VFL_GF.mp4,E05_P14_AR_VFL_GF,23620623,E05,P14,R,FL,F,right,full_light,Circumduction,64.76190476,"[74.2857, 60.0, 60.0]",3,True,14,train,4
11771822,E05_P14_AR_VLJ_GF.mp4,E05_P14_AR_VLJ_GF,27483977,E05,P14,R,LJ,F,right,low_jitter,Circumduction,80.47619048,"[82.8571, 82.8571, 75.7143]",3,True,14,train,4
11771825,E05_P14_AR_VLL_GF.mp4,E05_P14_AR_VLL_GF,61874755,E05,P14,R,LL,F,right,low_light,Circumduction,77.14285714,"[84.2857, 77.1429, 70.0]",3,True,14,train,4
11771847,E05_P14_AR_VML_GF.mp4,E05_P14_AR_VML_GF,50141183,E05,P14,R,ML,F,right,medium_light,Circumduction,63.33333333,"[65.7143, 65.7143, 58.5714]",3,True,14,train,4
11771824,E05_P15_AF_VFL_GF.mp4,E05_P15_AF_VFL_GF,20892207,E05,P15,F,FL,F,front,full_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,15,train,1
11737993,E05_P15_AF_VLJ_GF.mp4,E05_P15_AF_VLJ_GF,18982726,E05,P15,F,LJ,F,front,low_jitter,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,15,train,1
11771826,E05_P15_AF_VLL_GF.mp4,E05_P15_AF_VLL_GF,58823048,E05,P15,F,LL,F,front,low_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,15,train,1
11771827,E05_P15_AF_VML_GF.mp4,E05_P15_AF_VML_GF,24065181,E05,P15,F,ML,F,front,medium_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,15,train,1
11771817,E05_P15_AL_VFL_GF.mp4,E05_P15_AL_VFL_GF,67369452,E05,P15,L,FL,F,left,full_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,15,train,1
11771839,E05_P15_AL_VLJ_GF.mp4,E05_P15_AL_VLJ_GF,71213318,E05,P15,L,LJ,F,left,low_jitter,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,15,train,1
11771809,E05_P15_AL_VLL_GF.mp4,E05_P15_AL_VLL_GF,64964313,E05,P15,L,LL,F,left,low_light,Circumduction,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,15,train,1
11771806,E05_P15_AL_VML_GF.mp4,E05_P15_AL_VML_GF,68986949,E05,P15,L,ML,F,left,medium_light,Circumduction,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,15,train,1
11738094,E05_P15_AR_VFL_GF.mp4,E05_P15_AR_VFL_GF,16322117,E05,P15,R,FL,F,right,full_light,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,15,train,1
11771816,E05_P15_AR_VLJ_GF.mp4,E05_P15_AR_VLJ_GF,29151311,E05,P15,R,LJ,F,right,low_jitter,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,15,train,1
11771835,E05_P15_AR_VLL_GF.mp4,E05_P15_AR_VLL_GF,67146389,E05,P15,R,LL,F,right,low_light,Circumduction,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,15,train,1
11771851,E05_P15_AR_VML_GF.mp4,E05_P15_AR_VML_GF,41778027,E05,P15,R,ML,F,right,medium_light,Circumduction,84.28571429,"[84.2857, 84.2857, 84.2857]",3,True,15,train,1
11771832,E05_P16_AF_VFL_GF.mp4,E05_P16_AF_VFL_GF,43113311,E05,P16,F,FL,F,front,full_light,Circumduction,77.14285714,"[77.1429, 84.2857, 70.0]",3,True,16,val,0
11771815,E05_P16_AF_VHJ_GF.mp4,E05_P16_AF_VHJ_GF,40117833,E05,P16,F,HJ,F,front,high_jitter,Circumduction,79.52380952,"[84.2857, 84.2857, 70.0]",3,True,16,val,0
11771859,E05_P16_AF_VLJ_GF.mp4,E05_P16_AF_VLJ_GF,28237462,E05,P16,F,LJ,F,front,low_jitter,Circumduction,72.38095238,"[70.0, 77.1429, 70.0]",3,True,16,val,0
11771858,E05_P16_AF_VLL_GF.mp4,E05_P16_AF_VLL_GF,70182403,E05,P16,F,LL,F,front,low_light,Circumduction,90.47619048,"[92.8571, 92.8571, 85.7143]",3,True,16,val,0
11771808,E05_P16_AF_VML_GF.mp4,E05_P16_AF_VML_GF,52927734,E05,P16,F,ML,F,front,medium_light,Circumduction,73.33333333,"[75.7143, 75.7143, 68.5714]",3,True,16,val,0
11771804,E05_P16_AF_VO_GF.mp4,E05_P16_AF_VO_GF,27112620,E05,P16,F,O,F,front,occlusion,Circumduction,70.95238095,"[68.5714, 75.7143, 68.5714]",3,True,16,val,0
11771801,E05_P16_AL_VFL_GF.mp4,E05_P16_AL_VFL_GF,80768473,E05,P16,L,FL,F,left,full_light,Circumduction,92.85714286,"[92.8571, 100.0, 85.7143]",3,True,16,val,0
11771857,E05_P16_AL_VHJ_GF.mp4,E05_P16_AL_VHJ_GF,71033219,E05,P16,L,HJ,F,left,high_jitter,Circumduction,79.52380952,"[84.2857, 84.2857, 70.0]",3,True,16,val,0
11771833,E05_P16_AL_VLJ_GF.mp4,E05_P16_AL_VLJ_GF,69374318,E05,P16,L,LJ,F,left,low_jitter,Circumduction,88.0952381,"[85.7143, 92.8571, 85.7143]",3,True,16,val,0
11771854,E05_P16_AL_VLL_GF.mp4,E05_P16_AL_VLL_GF,63851836,E05,P16,L,LL,F,left,low_light,Circumduction,74.76190476,"[77.1429, 77.1429, 70.0]",3,True,16,val,0
11771861,E05_P16_AL_VML_GF.mp4,E05_P16_AL_VML_GF,76750037,E05,P16,L,ML,F,left,medium_light,Circumduction,90.47619048,"[92.8571, 92.8571, 85.7143]",3,True,16,val,0
11771856,E05_P16_AL_VO_GF.mp4,E05_P16_AL_VO_GF,76493543,E05,P16,L,O,F,left,occlusion,Circumduction,88.0952381,"[85.7143, 92.8571, 85.7143]",3,True,16,val,0
11771818,E05_P16_AR_VFL_GF.mp4,E05_P16_AR_VFL_GF,25529373,E05,P16,R,FL,F,right,full_light,Circumduction,77.14285714,"[77.1429, 84.2857, 70.0]",3,True,16,val,0
11771814,E05_P16_AR_VHJ_GF.mp4,E05_P16_AR_VHJ_GF,85496854,E05,P16,R,HJ,F,right,high_jitter,Circumduction,79.52380952,"[84.2857, 84.2857, 70.0]",3,True,16,val,0
11771805,E05_P16_AR_VLJ_GF.mp4,E05_P16_AR_VLJ_GF,65117951,E05,P16,R,LJ,F,right,low_jitter,Circumduction,72.38095238,"[70.0, 77.1429, 70.0]",3,True,16,val,0
11771848,E05_P16_AR_VLL_GF.mp4,E05_P16_AR_VLL_GF,70953787,E05,P16,R,LL,F,right,low_light,Circumduction,90.47619048,"[92.8571, 92.8571, 85.7143]",3,True,16,val,0
11771842,E05_P16_AR_VML_GF.mp4,E05_P16_AR_VML_GF,69211747,E05,P16,R,ML,F,right,medium_light,Circumduction,90.47619048,"[92.8571, 92.8571, 85.7143]",3,True,16,val,0
11771812,E05_P16_AR_VO_GF.mp4,E05_P16_AR_VO_GF,32463015,E05,P16,R,O,F,right,occlusion,Circumduction,72.38095238,"[70.0, 77.1429, 70.0]",3,True,16,val,0
11738105,E05_P17_AF_VFL_GM.mp4,E05_P17_AF_VFL_GM,17436004,E05,P17,F,FL,M,front,full_light,Circumduction,97.61904762,"[100.0, 100.0, 92.8571]",3,True,17,test,-1
11771843,E05_P17_AF_VHJ_GM.mp4,E05_P17_AF_VHJ_GM,44225702,E05,P17,F,HJ,M,front,high_jitter,Circumduction,95.23809524,"[92.8571, 100.0, 92.8571]",3,True,17,test,-1
11771802,E05_P17_AF_VLJ_GM.mp4,E05_P17_AF_VLJ_GM,49429481,E05,P17,F,LJ,M,front,low_jitter,Circumduction,92.85714286,"[85.7143, 100.0, 92.8571]",3,True,17,test,-1
11771829,E05_P17_AF_VLL_GM.mp4,E05_P17_AF_VLL_GM,64755071,E05,P17,F,LL,M,front,low_light,Circumduction,92.85714286,"[78.5714, 100.0, 100.0]",3,True,17,test,-1
11771813,E05_P17_AF_VML_GM.mp4,E05_P17_AF_VML_GM,36800461,E05,P17,F,ML,M,front,medium_light,Circumduction,92.85714286,"[85.7143, 100.0, 92.8571]",3,True,17,test,-1
11771840,E05_P17_AF_VO_GM.mp4,E05_P17_AF_VO_GM,30643540,E05,P17,F,O,M,front,occlusion,Circumduction,92.85714286,"[92.8571, 100.0, 85.7143]",3,True,17,test,-1
11771844,E05_P17_AL_VFL_GM.mp4,E05_P17_AL_VFL_GM,79927219,E05,P17,L,FL,M,left,full_light,Circumduction,97.61904762,"[100.0, 100.0, 92.8571]",3,True,17,test,-1
11771828,E05_P17_AL_VHJ_GM.mp4,E05_P17_AL_VHJ_GM,70754319,E05,P17,L,HJ,M,left,high_jitter,Circumduction,79.52380952,"[77.1429, 84.2857, 77.1429]",3,True,17,test,-1
11771823,E05_P17_AL_VLJ_GM.mp4,E05_P17_AL_VLJ_GM,82712447,E05,P17,L,LJ,M,left,low_jitter,Circumduction,92.85714286,"[85.7143, 100.0, 92.8571]",3,True,17,test,-1
11771849,E05_P17_AL_VLL_GM.mp4,E05_P17_AL_VLL_GM,78376685,E05,P17,L,LL,M,left,low_light,Circumduction,92.85714286,"[78.5714, 100.0, 100.0]",3,True,17,test,-1
11771803,E05_P17_AL_VML_GM.mp4,E05_P17_AL_VML_GM,84701034,E05,P17,L,ML,M,left,medium_light,Circumduction,92.85714286,"[85.7143, 100.0, 92.8571]",3,True,17,test,-1
11771819,E05_P17_AL_VO_GM.mp4,E05_P17_AL_VO_GM,75790538,E05,P17,L,O,M,left,occlusion,Circumduction,92.85714286,"[92.8571, 100.0, 85.7143]",3,True,17,test,-1
11738047,E05_P17_AR_VFL_GM.mp4,E05_P17_AR_VFL_GM,16184779,E05,P17,R,FL,M,right,full_light,Circumduction,97.61904762,"[100.0, 100.0, 92.8571]",3,True,17,test,-1
11771853,E05_P17_AR_VHJ_GM.mp4,E05_P17_AR_VHJ_GM,74245725,E05,P17,R,HJ,M,right,high_jitter,Circumduction,95.23809524,"[92.8571, 100.0, 92.8571]",3,True,17,test,-1
11771855,E05_P17_AR_VLJ_GM.mp4,E05_P17_AR_VLJ_GM,48364581,E05,P17,R,LJ,M,right,low_jitter,Circumduction,92.85714286,"[85.7143, 100.0, 92.8571]",3,True,17,test,-1
11738045,E05_P17_AR_VML_GM.mp4,E05_P17_AR_VML_GM,16853326,E05,P17,R,ML,M,right,medium_light,Circumduction,92.85714286,"[85.7143, 100.0, 92.8571]",3,True,17,test,-1
11771811,E05_P17_AR_VO_GM.mp4,E05_P17_AR_VO_GM,66627468,E05,P17,R,O,M,right,occlusion,Circumduction,92.85714286,"[92.8571, 100.0, 85.7143]",3,True,17,test,-1
11738089,E05_P18_AF_VFL_GM.mp4,E05_P18_AF_VFL_GM,17638829,E05,P18,F,FL,M,front,full_light,Circumduction,97.61904762,"[92.8571, 100.0, 100.0]",3,True,18,test,-1
11771820,E05_P18_AF_VHJ_GM.mp4,E05_P18_AF_VHJ_GM,32348586,E05,P18,F,HJ,M,front,high_jitter,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11771831,E05_P18_AF_VLJ_GM.mp4,E05_P18_AF_VLJ_GM,34093632,E05,P18,F,LJ,M,front,low_jitter,Circumduction,97.61904762,"[92.8571, 100.0, 100.0]",3,True,18,test,-1
11771830,E05_P18_AF_VLL_GM.mp4,E05_P18_AF_VLL_GM,52272979,E05,P18,F,LL,M,front,low_light,Circumduction,97.61904762,"[100.0, 100.0, 92.8571]",3,True,18,test,-1
11738072,E05_P18_AF_VML_GM.mp4,E05_P18_AF_VML_GM,13707696,E05,P18,F,ML,M,front,medium_light,Circumduction,95.23809524,"[92.8571, 100.0, 92.8571]",3,True,18,test,-1
11737925,E05_P18_AF_VO_GM.mp4,E05_P18_AF_VO_GM,17009146,E05,P18,F,O,M,front,occlusion,Circumduction,95.23809524,"[92.8571, 100.0, 92.8571]",3,True,18,test,-1
11771845,E05_P18_AL_VFL_GM.mp4,E05_P18_AL_VFL_GM,70897611,E05,P18,L,FL,M,left,full_light,Circumduction,97.61904762,"[92.8571, 100.0, 100.0]",3,True,18,test,-1
11771836,E05_P18_AL_VHJ_GM.mp4,E05_P18_AL_VHJ_GM,56906969,E05,P18,L,HJ,M,left,high_jitter,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11771834,E05_P18_AL_VLJ_GM.mp4,E05_P18_AL_VLJ_GM,58646342,E05,P18,L,LJ,M,left,low_jitter,Circumduction,97.61904762,"[92.8571, 100.0, 100.0]",3,True,18,test,-1
11772232,E05_P18_AL_VLL_GM.mp4,E05_P18_AL_VLL_GM,64133801,E05,P18,L,LL,M,left,low_light,Circumduction,97.61904762,"[100.0, 100.0, 92.8571]",3,True,18,test,-1
11771852,E05_P18_AL_VML_GM.mp4,E05_P18_AL_VML_GM,66310330,E05,P18,L,ML,M,left,medium_light,Circumduction,95.23809524,"[92.8571, 100.0, 92.8571]",3,True,18,test,-1
11771807,E05_P18_AL_VO_GM.mp4,E05_P18_AL_VO_GM,59787339,E05,P18,L,O,M,left,occlusion,Circumduction,95.23809524,"[92.8571, 100.0, 92.8571]",3,True,18,test,-1
11738097,E05_P18_AR_VFL_GM.mp4,E05_P18_AR_VFL_GM,15565496,E05,P18,R,FL,M,right,full_light,Circumduction,97.61904762,"[92.8571, 100.0, 100.0]",3,True,18,test,-1
11772264,E05_P18_AR_VHJ_GM.mp4,E05_P18_AR_VHJ_GM,57473960,E05,P18,R,HJ,M,right,high_jitter,Circumduction,100.0,"[100.0, 100.0, 100.0]",3,True,18,test,-1
11772263,E05_P18_AR_VLJ_GM.mp4,E05_P18_AR_VLJ_GM,127571263,E05,P18,R,LJ,M,right,low_jitter,Circumduction,97.61904762,"[92.8571, 100.0, 100.0]",3,True,18,test,-1
11738082,E05_P18_AR_VLL_GM.mp4,E05_P18_AR_VLL_GM,12890779,E05,P18,R,LL,M,right,low_light,Circumduction,97.61904762,"[100.0, 100.0, 92.8571]",3,True,18,test,-1
11738029,E05_P18_AR_VML_GM.mp4,E05_P18_AR_VML_GM,11408479,E05,P18,R,ML,M,right,medium_light,Circumduction,79.52380952,"[77.1429, 84.2857, 77.1429]",3,True,18,test,-1
11738019,E05_P18_AR_VO_GM.mp4,E05_P18_AR_VO_GM,17333405,E05,P18,R,O,M,right,occlusion,Circumduction,95.23809524,"[92.8571, 100.0, 92.8571]",3,True,18,test,-1
11737991,E05_P19_AF_VFL_GM.mp4,E05_P19_AF_VFL_GM,15968055,E05,P19,F,FL,M,front,full_light,Circumduction,92.85714286,"[92.8571, 92.8571, 92.8571]",3,True,19,test,-1
11772298,E05_P19_AF_VHJ_GM.mp4,E05_P19_AF_VHJ_GM,33199974,E05,P19,F,HJ,M,front,high_jitter,Circumduction,90.47619048,"[85.7143, 92.8571, 92.8571]",3,True,19,test,-1
11737938,E05_P19_AF_VLJ_GM.mp4,E05_P19_AF_VLJ_GM,2833038,E05,P19,F,LJ,M,front,low_jitter,Circumduction,63.33333333,"[65.7143, 65.7143, 58.5714]",3,True,19,test,-1
11772295,E05_P19_AF_VLL_GM.mp4,E05_P19_AF_VLL_GM,53592116,E05,P19,F,LL,M,front,low_light,Circumduction,88.0952381,"[85.7143, 92.8571, 85.7143]",3,True,19,test,-1
11737946,E05_P19_AF_VML_GM.mp4,E05_P19_AF_VML_GM,19475607,E05,P19,F,ML,M,front,medium_light,Circumduction,88.0952381,"[85.7143, 92.8571, 85.7143]",3,True,19,test,-1
